,NC1 Log2,NC2 Log2,NC3 Log2,NC4 Log2,GC1 Log2,GC2 Log2,GC3 Log2,GC4 Log2,PL1 Log2,PL2 Log2,PL3 Log2,PL4 Log2,Pattern,Ribosome,Spliceosome,"Valine, leucine and isoleucine degradation",Oxidative phosphorylation,Proteasome,Protein processing in endoplasmic reticulum,Glycolysis / Gluconeogenesis,Citrate cycle (TCA cycle),Endocytosis,Fatty acid degradation,Fatty acid metabolism,RNA transport,Pyruvate metabolism,Fructose and mannose metabolism,Regulation of actin cytoskeleton,Phagosome,Complement and coagulation cascades,Arginine and proline metabolism,DNA Replication,PPAR signaling pathway,ECM-receptor interaction,Focal adhesion,Pentose phosphate pathway,RNA degradation,Mismatch repair,Stomach specific,Mitochondrion,Cytoplasm,Extracellular exosome,Membrane,Nucleus,Endoplasmic reticulum,Golgi apparatus
337,16.211555041007355,16.192329967116176,16.601957700798323,16.548407319584044,16.176083508974653,16.80219002627071,16.516119915765568,16.2422754842596,16.115457360337345,16.95074513315697,16.399652240005334,16.353769776416545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
338,17.94606433411904,18.03837413637654,18.128068451480278,18.007506121252185,17.36176293735167,17.267231872163126,17.164879199403195,17.074713382552392,17.738653468902086,17.487238511199262,17.65856066896424,17.669541029758374,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
339,11.798158523820508,12.08842662631098,13.264292048985121,13.429307525653943,13.411972283226953,12.837422853483664,12.32866139120028,12.475475609397815,11.383851421509226,14.179974330693225,12.974068162966498,12.894149797616398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340,16.91736748786676,16.991208868930297,16.84814214460136,16.904017795733267,16.917803724639995,16.87221444539642,17.098652589912074,16.959672742443637,17.072771897322273,17.010152173608958,17.068723655702964,16.894041702863557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
341,14.760467923652051,15.032195790831082,14.862298332893007,14.892668890710066,14.631095628067543,14.72681154058064,14.897654337205058,14.795923634552604,14.70544875559188,15.128401538156618,14.868111089900454,14.73176906340808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,14.878581489221109,14.881053960683335,14.852913534566309,14.922458439346258,14.962456960455242,14.892027973371572,14.783115400559096,14.95142607294738,14.913417504509216,14.60886424806668,14.870441759979515,14.773084656744029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,13.949224369256044,13.894145054406273,13.642967430219036,13.715275511133203,13.34320651188924,13.80550789626744,13.541868823254777,13.864004505308401,13.616626151197519,13.542149575491816,13.723188812133325,13.735522567190591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,14.018836005855274,13.842934377988803,13.473817381143173,13.531842455636774,13.828778367629122,13.35632913536017,13.82783694020112,13.97137625509476,13.708791167988084,13.288479027035004,13.612862033205115,13.707112545205753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345,15.576713762128762,15.614784891291182,15.345000594276149,15.503919417611176,15.826930619292671,15.468386405622399,15.895909153193372,15.678134261271339,15.64917788029514,15.347648986703977,15.598506461577905,15.441264480439418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
346,17.977260052737712,18.333801889404043,17.842274871062358,18.111971399769825,18.789483110118578,18.21652665295096,18.80163055654176,18.35250000697888,18.34169600072264,17.985539474446476,18.45115743340704,18.04016661107249,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
347,17.60948780820162,17.42133731666199,17.72342844062938,17.716288004869178,17.75315564050413,18.005519907094744,17.932725251771192,17.595226156404344,17.535235438075645,17.979590195471314,17.745989560956335,17.66752835616447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
348,14.413514706644648,14.372615232807021,14.20576616098501,14.20477949338511,14.409913728784936,13.841638783807877,14.408745108116605,14.41030612467421,14.365667061331102,14.029769873150117,14.187309529927436,14.083593376396692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,13.696577026130626,13.606948900728739,13.735772248790331,13.664137522198066,13.584989652007105,13.763964967579845,13.663740206040822,13.935703351711211,13.723458207921057,13.82869566983209,13.630398870225036,13.559906668524798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,13.513666707412265,13.370879776381422,13.277931163727278,13.314541866276182,13.724763380608774,13.807740699690264,13.565377189199024,14.138056050083566,13.366203703191097,13.623268907376042,13.480161696614472,13.507558417852772,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
351,18.003701107266508,17.992964371552958,17.80389052272408,17.808430343803323,18.160112138904537,17.982052183706795,18.25833204931111,18.162059252613677,18.01585144373299,17.61353132167241,17.84516316369913,17.87498783162443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
352,15.743732264948454,15.731072697026487,15.81423383845066,15.864341097612026,15.96353296997385,15.775042026662902,15.91928298093583,15.912027286641699,15.946273266037906,15.97403477844805,15.83003968006099,15.81347575322852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
353,16.24576830923993,16.358254891353226,16.37053994093175,16.472695561365597,16.433334837778546,16.47085627067183,16.32380805606533,16.40629383672751,16.46197504162656,16.50341376713427,16.420510534246745,16.488543116001164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
354,14.48581006085395,14.543424858234415,14.42813435739147,14.374523771965084,14.167139815772147,14.33983886143901,14.541083740456886,14.401320844570382,14.690148779174296,14.044930492835029,14.402392460053363,14.204072342736952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
355,14.272936840230477,14.14431910646636,13.930158584321038,13.805295093058785,13.896745171623577,13.482965690907639,13.586243379312892,13.970386061530595,14.132572728105787,13.737137993530302,13.887349795485274,14.47628885703277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
356,15.455984311190596,15.457423321162572,15.455006235656478,15.437590616937944,15.801989119243363,15.604832918380692,15.638601924071473,15.677455012714962,15.542601017005161,15.720926414409966,15.617156956581896,15.764544294248479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
357,15.009327083982901,15.06192591684923,14.928244934082146,14.69511179007118,14.828897258838364,14.215309864099787,15.05462675890859,14.687798134647016,15.006917594480974,13.995556317338783,14.510654875967198,14.495527601649588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
358,16.040069865371304,16.110163563683184,16.033224538752815,15.881188462517633,15.369763572524223,15.162576567330772,15.3131097677721,15.422492105164855,15.660964176234224,15.318659836843207,15.611861012325988,15.541441548304352,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,13.340907828238269,13.497162862476571,13.54488001552588,13.657630090684002,13.361517160412726,13.212235729782426,13.529994753280128,13.306209519925575,13.437227904555243,13.768592752315618,13.419643717366544,13.169270994306624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360,12.08062680826388,12.149232180147386,12.237269324174422,12.353028410963702,11.847847631805273,11.1431217474387,10.846351904122558,11.712013167913353,12.194630207523618,11.38909780100622,11.943406953945129,11.54925600664023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,15.73451274511799,15.643554465190602,15.519609752805128,15.563588796031787,15.405979338966699,15.492819165759848,15.628315968802632,15.65846303299828,15.663338747901633,15.553245710245415,15.55166779555093,15.592510111720207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
362,13.666772240541219,13.49592973461943,13.655269024093444,13.653644512722849,13.855668357495551,14.184405826384037,13.976391584338801,13.927217047901975,13.852374971551589,13.608711754087542,13.836406959166304,13.684928204766605,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
363,13.686518935338505,13.629441595032343,13.98611282829095,13.861911329072944,13.651647498289508,14.017864441383981,13.837791189177187,13.703719543798945,13.555603990859073,14.211441993346842,13.702911065074934,13.761825180595828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
364,19.37892338573848,19.500244556497357,19.311551668386013,19.370103129199105,19.351780048654412,19.06187446494169,19.348689786232136,19.129059906505606,19.481949215243294,19.381492427711652,19.475617082617056,19.529184748271266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
365,14.369158459626957,14.280116867105669,14.747236864795848,14.580513948404324,14.77218918108505,14.983254720666379,14.637959877049854,14.677771152024432,14.374785953370415,14.961721153080662,14.647970996158064,14.621278929103115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,15.69440159117144,15.794347928001358,15.773704476422505,15.7402440193945,15.767032145275833,15.627913846565505,15.616401462282049,15.739875133556021,15.734116907630012,15.770970415203447,15.7953868549897,15.723046331650442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,17.83673314678735,17.90122231823019,17.82637055966774,17.83607083469222,17.570798201371453,17.503916251506777,17.62191540615374,17.570380802470552,17.821550385697904,17.708278292888277,17.763418183236567,17.7471455089166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
368,16.092450568174296,16.366838575505245,17.05277409769328,17.03974387907166,16.337459884934947,17.06563996459527,16.466231691972084,16.406861880435166,16.624070688384556,17.656924483251494,16.849535747240008,16.8216215196347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
369,15.96853041018468,16.10272916286212,16.048239887563348,16.125757201613144,15.79281260928636,15.676975415212574,15.65453750599941,15.816490037664058,16.065442073393292,15.890748604543957,15.944801087289353,15.904825097524583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
370,18.74733425096176,18.71364570969353,18.698975915219187,18.722885522553874,18.79197942034518,18.65356338818289,18.72419964688795,18.63720941899362,18.51703300198665,18.495581454424148,18.543230967483954,18.609433934119803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
371,16.531759860272214,16.604438317489265,16.406558816409945,16.310727419724117,16.676378104142763,16.38934220767005,16.807767914669018,16.596181088323757,16.70379339649956,16.467742764232092,16.593226161627893,16.63137661538897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
372,14.08392912957706,13.863453965395761,14.14012616293168,14.211208227565983,13.9178269836901,14.682388462803623,14.210409805003218,14.284735931329768,13.810624744354817,14.353244001736021,14.140897471451998,13.904557109667357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,13.661489219634326,13.79343129700806,13.550488957420516,13.416284351571983,13.5039145156301,13.02781696918471,13.470714639502717,13.562980153505734,13.781654756452987,13.133373721753427,13.640761717517698,13.42980774204631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
374,19.426409708592264,19.502830156113323,19.248393272306306,19.282210729348105,19.139912415769277,18.806484680356213,19.255715578217224,19.042199573699076,19.61556704855124,19.023289733268676,19.422337560532114,19.398320515910413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
375,13.806567436567759,13.760564150209895,14.820812161572317,13.476388620730091,13.992287650082538,14.965500705848571,14.345156450727911,15.413686925774046,13.876631664489997,15.06274133818816,14.355533579943392,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
376,15.979650663188528,16.054210250506625,15.893829783075216,15.92148991313553,15.769419592797794,16.05816882746369,15.963292807094627,15.946126755918021,15.75141710308738,16.03563622108198,16.004023606973856,15.952107403711159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,15.591746832277735,15.397676568912582,16.059498402145774,16.083732354847953,15.815773722170917,16.515699682932134,16.02681572793098,16.06304905776145,15.623718636118385,16.680109758465356,15.9607236805638,15.935510194936594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,19.216358919615125,19.23076895307898,19.27939427661622,19.32809490539685,19.51409904028216,19.58287873922007,19.552290317511893,19.434867052200445,19.456878521624155,19.561972808435428,19.49250961948546,19.501742317993322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
379,16.119189766276477,16.452863569987308,16.644788852310697,16.661770997861094,17.05910909319279,16.967356929131256,17.07305178730137,16.72766172755177,16.960053208766947,17.087917770873155,16.915392541148886,16.826503636307454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,15.26978484099804,15.629796841040081,15.840873223647295,15.864422032442379,15.429840042759043,16.77324569497993,16.024592222405076,16.145298122626095,15.205452679845287,16.623461772576075,15.85927719327022,16.05678277199639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
381,15.212851874787253,14.512907518819247,14.929397450766691,15.04291102209171,14.92200067582267,15.709554294684859,15.09643855461518,15.20677881985197,14.682843648144189,14.973048462567167,15.023681117171247,15.02436259991031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
382,15.28662580778889,15.044446847044838,15.408317197919816,15.514558686501712,15.050360386299799,16.063251299652528,15.689473909717242,15.373679246059682,15.0128505384266,16.19946488973642,15.67605511733533,15.505805197505522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
383,17.334728411879414,17.34463873614202,17.587725274626507,17.407381288888388,17.720195893070404,17.490935930718656,17.41246158089324,17.390168935398226,17.1508569772168,17.277661019717314,17.256570415882596,17.311390425126007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,15.04238597863313,14.873842659355274,14.848508041310609,15.01910013228031,14.829450400673684,14.592232689692425,14.510389592953112,14.623925850606579,15.09315117405003,14.738758222810102,15.055477200900148,15.075664859639948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385,17.069871971546537,17.2074641017536,17.256292103973458,17.218555426342668,17.591998027764134,17.143803313641037,17.42550649922594,17.20240243840579,17.331119892664873,16.973458056449708,17.158828211634606,17.121914024423166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
386,15.753990857920945,15.72751400349641,15.73110946097505,15.69647300189143,15.772310972158628,16.2140217553423,16.10162845247363,16.043007411447643,15.72614016469651,16.144289346380976,15.915870672180452,15.896082344774674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
387,14.13418303709069,14.222787323368593,14.157380887353765,14.076742343633434,14.007070614921735,13.769496489483508,13.948797814444859,13.998608577653318,14.113853655608516,13.821927413785676,13.789700089698814,14.123382353597886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388,11.762039975952845,11.623832221380997,13.097379321451898,13.177468526782596,11.493021798243381,14.19147061510216,13.146319767353578,13.125718156866892,11.602162151963178,14.584167570811791,13.356273721702285,13.194243898049601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
389,16.641733185379515,16.650233242569417,16.598563269478838,16.612674386145333,16.535072955151744,16.476567953763016,16.532627871821738,16.538398691545442,16.554749255497065,16.393941319292594,16.43058580431656,16.548890150713266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
390,18.815452834564795,18.900464656153037,18.988207680160794,18.96234358346305,18.691011062748593,18.740302618361866,18.744368128955873,18.653346720683754,18.913906481985997,19.024442658326553,18.880145890099246,18.855165473764988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
391,13.58934047819644,13.595588876784845,13.813246464671993,13.662184277800339,13.472681893717304,13.227258274028344,13.304734281108185,13.157332108933792,13.6829677586223,13.416497379255523,13.624767997607808,13.358452953511062,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
392,13.747368750416625,13.487269731188924,13.546139799590478,13.536769119252089,13.735297816845021,13.138116377228505,13.393480406936904,13.545765758394955,13.599373257448256,12.988907449142307,13.520386254125693,13.303972486607245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
393,15.82681797901033,15.772750689098826,16.006018224994705,16.01439959230965,15.887409920188462,16.039855671142398,15.78753956978358,15.80006661064468,15.991783982217733,16.138355811768065,16.003433554802577,16.054926208623353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
394,18.79343323019184,18.808711692121832,18.63452586989113,18.693490960470083,19.192785789699396,19.67572391779154,19.575620973169134,19.51882859613101,18.67318088232175,18.739265290785678,18.707816269383823,18.66021182274794,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395,16.26587370122168,16.357872999182124,16.881743971102985,16.788171683511187,15.787429212536912,16.101433621349734,15.534372122874695,15.298211953966197,16.42419646216676,17.130713303519478,16.522673165858304,16.683619778244402,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
396,17.25616081051523,17.317617163307393,17.318108799742674,17.27382666820572,17.88496881546056,17.079182760984786,17.631544696010064,17.342213190307923,17.630181940158067,16.93860475133064,17.418984223817358,17.310565481960325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
397,15.551981815010626,15.448126976732848,15.387512070231825,15.233455200344126,15.055049130771884,15.030764084471901,15.832332859371961,15.478785501029495,15.538629431322448,15.58740511640357,15.238314098015168,15.012095108445836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
398,13.84361125190568,13.980204088118155,14.494497627261048,14.327883887174737,14.195202989710397,14.039693812721175,13.538265326711251,13.322664711764492,14.376878479564894,14.64273625638469,14.607809052968122,14.461384049089917,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
399,13.94147182124905,13.837374074506679,13.805248007737994,13.843821116637432,13.804915237470274,13.598257693729156,13.82664827046273,13.747848439314135,14.030651342154421,13.875020719014213,13.92962442851954,13.96000903140972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,14.396749975852433,14.266259891844685,14.023016438101001,13.897723258954848,13.79653169809617,13.4456725721381,13.338264596316542,13.486161235386332,15.133744519587962,14.91004326863963,15.210493919783424,15.349224050495986,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,15.89830999872742,16.083671927192203,16.008387812885186,16.013502736853454,16.111774147831863,16.077950204272735,16.386509322355916,16.062103281440933,16.079849354338027,16.029371725573245,15.894077334501835,15.863213983734285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,14.701453391700404,14.681707526230406,14.577252401368995,14.381644836107744,14.862838228227762,14.536304260619183,14.643237270950435,15.148760540309175,14.533347221340913,14.187411597908307,14.37060307065705,14.284820747260682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,15.673338666736795,15.70611623818451,15.485695818447734,15.506347562154666,15.356304307703779,15.02865323420236,15.413396133202038,15.417951219175436,15.64271487481402,15.110460712869592,15.406419918584856,15.436434159971679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,18.948004674732427,18.9940124922451,18.765884702824362,18.73302519150973,18.862210848482817,18.14630481800762,18.8703164212968,18.63177110688195,19.147052227786826,18.374688773243793,18.863188037131746,18.846011859528833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
405,14.335920820201629,14.458056195088618,14.316928292429314,14.269504230116814,14.378209158098937,13.416777681130922,14.107380374022673,14.000830421986134,14.406899208337842,13.566152813683624,14.169807161081277,14.022000096244623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
406,17.59042600172044,17.64790277270321,17.58056255442072,17.638893910364914,17.91426506711724,18.054612990273966,18.19823336829948,17.922985923622914,17.812486354517095,17.864430571012583,17.804158967462406,17.69767679414551,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
407,15.523795362532315,15.653801763763965,15.81671333530821,15.627816490448001,15.320190298682217,14.73094778964724,14.977033708847342,14.5713252700978,15.598266299121807,15.234154038017884,15.575471745056902,15.328359946176219,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
408,14.778239661879708,14.775707359435042,14.852004268240734,14.946870569176488,14.909919537372925,14.99199166006572,14.789085757635615,14.73783482693018,14.901349976475782,15.092277410044924,15.044116561212876,15.073412499252635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
409,16.12101023982345,16.1134500829924,16.12527765538882,16.21455823416901,16.084210002235857,16.17571945657529,16.210041731264177,16.14214071030081,16.09450044452156,16.42999662502087,16.223999194138493,16.13036828310901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
410,18.838928924465733,18.95613162431711,19.626666527171455,19.79149955386372,18.772682507660996,20.803555879032587,20.004276310656316,19.81778008132395,18.903102999876225,20.948313927757987,20.044535991856236,19.924104086035676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
411,15.333480910315183,15.327835945881459,15.05599725624412,15.109361789580051,15.439455350150247,14.808667459492794,15.287518600376625,15.110569418559592,15.260759084026466,14.587850643402565,15.139758146965372,15.234424696812345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,16.6595644735252,16.753705453825724,16.600129810347386,16.608066931013788,16.757260209239316,16.750699678550372,16.83485427504461,16.79003086605215,16.684541096796913,16.504836598288943,16.636777725341673,16.638818885731958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
413,16.906690361011243,17.00503250538847,16.77014191338172,16.846151467263798,17.006564734185687,16.821399823160036,16.87564378350301,17.093106034816753,17.042995619542275,16.761790085281504,16.930379444464585,17.026443006163532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
414,14.052741131712866,13.488891543454436,14.011753298039672,14.078551313203748,13.85061774151135,14.263414237895214,13.895013784560337,14.098846677641044,13.745046598249871,14.244054336015983,13.93825795353498,13.748847974924503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
415,12.287351266520075,12.266003845692692,12.35235329838269,12.499954350597868,12.627032678524989,12.660820896644728,12.378386076502164,12.103466112894733,12.436206787765348,12.704994754793685,12.732048618078682,12.852297385039952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
416,17.240570552564304,17.27394299895893,17.123837410618346,17.1332680404501,17.053454091763015,16.79045547433175,17.116653456534024,17.131967547536036,17.30620421611771,17.041943579277696,17.158246154542933,17.106664733849623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
417,18.77060764657855,18.807207627602285,18.558656906536402,18.56487203538826,18.59981131832358,17.829226381574784,18.47341553401378,18.372301025015165,18.750999964129488,17.86087439758196,18.514890656789415,18.47183729997538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
